S;BKE022508SES00000004;BKE022508INV00000008;1049000;BKE02;0;0;2;97CHENPR7GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1050000;BKE02;0;0;2;97CHENPR8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1051000;BKE02;0;0;2;97CHV30X30X30GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1052000;BKE02;0;0;2;97CIADIAM40H130GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1053000;BKE02;0;0;2;97CMEC20X35X50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1054000;BKE02;0;0;2;97CO110X110X15RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1055000;BKE02;0;0;2;97COFLONG20X50X50;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1056000;BKE02;0;0;2;97CORNICH30X60X50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1057000;BKE02;0;0;2;97COU70X70X15RZGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1058000;BKE02;0;0;2;97COUV1800GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1059000;BKE02;0;0;2;97COUVCHVGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1060000;BKE02;0;0;2;97COUVFOS572014GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1061000;BKE02;0;0;2;97CP60X60X6_51GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1062000;BKE02;0;0;2;97CR130X130X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1063000;BKE02;0;0;2;97CV040030GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1064000;BKE02;0;0;2;97CV040040GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1065000;BKE02;0;0;2;97CV041041GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1066000;BKE02;0;0;2;97CV050050GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1067000;BKE02;0;0;2;97CV050050NGEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1068000;BKE02;0;0;2;97CV060050ETRGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1069000;BKE02;0;0;2;97CV060050GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1070000;BKE02;0;0;2;97CV060060COMGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1071000;BKE02;0;0;2;97CV060060GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1072000;BKE02;0;0;2;97CV060060NGEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1073000;BKE02;0;0;2;97CV070070GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1074000;BKE02;0;0;2;97CV070070NGEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1075000;BKE02;0;0;2;97CV080080GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1076000;BKE02;0;0;2;97CV080080HA8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1077000;BKE02;0;0;2;97CV080080NGEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1078000;BKE02;0;0;2;97CV080100CHFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1079000;BKE02;0;0;2;97CV100030MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1080000;BKE02;0;0;2;97CV100040MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1081000;BKE02;0;0;2;97CV100050MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1082000;BKE02;0;0;2;97CV100060MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1083000;BKE02;0;0;2;97CV100070MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1084000;BKE02;0;0;2;97CV100100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1085000;BKE02;0;0;2;97CV100100HA8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1086000;BKE02;0;0;2;97CV100100NGEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1087000;BKE02;0;0;2;97CV108X33X25CAIL;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1088000;BKE02;0;0;2;97CV120105MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1089000;BKE02;0;0;2;97CV120115MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1090000;BKE02;0;0;2;97CV120130MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1091000;BKE02;0;0;2;97CV120145MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1092000;BKE02;0;0;2;97CV120155MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1093000;BKE02;0;0;2;97CV120165MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1094000;BKE02;0;0;2;97CV120185MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1095000;BKE02;0;0;2;97CV120200MEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1096000;BKE02;0;0;2;97CV150150VCTYP2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1097000;BKE02;0;0;2;97CV150150VCTYPE1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1098000;BKE02;0;0;2;97CV150150VCTYPE2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1099000;BKE02;0;0;2;97CV175X170X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1100000;BKE02;0;0;2;97CV25X30X200GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1101000;BKE02;0;0;2;97CV300200GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1102000;BKE02;0;0;2;97CV320200UGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1103000;BKE02;0;0;2;97CV70X33X15CAIL;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1104000;BKE02;0;0;2;97CV70X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1105000;BKE02;0;0;2;97CVCABLE050050GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1106000;BKE02;0;0;2;97DAL60X100X8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1107000;BKE02;0;0;2;97DAMCA50X50X12GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1108000;BKE02;0;0;2;97DCC70X30X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1109000;BKE02;0;0;2;97DCC70X35X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1110000;BKE02;0;0;2;97DDCAL25X10X50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1111000;BKE02;0;0;2;97DDCAL25X8X50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1112000;BKE02;0;0;2;97DL050050CFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1113000;BKE02;0;0;2;97DL050050GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1114000;BKE02;0;0;2;97DL080050SGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1115000;BKE02;0;0;2;97DL100100CFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1116000;BKE02;0;0;2;97DL100X100CFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1117000;BKE02;0;0;2;97DL100X50X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1118000;BKE02;0;0;2;97DL120X50X8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1119000;BKE02;0;0;2;97DL125X30X20;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1120000;BKE02;0;0;2;97DL139X33X18DALL;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1121000;BKE02;0;0;2;97DL146X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1122000;BKE02;0;0;2;97DL150100CGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1123000;BKE02;0;0;2;97DL200100CGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1124000;BKE02;0;0;2;97DL200X200X30GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1125000;BKE02;0;0;2;97DL200X50X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1126000;BKE02;0;0;2;97DL247X208X30GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1127000;BKE02;0;0;2;97DL300X200X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1128000;BKE02;0;0;2;97DL30X200X200GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1129000;BKE02;0;0;2;97DL30X25X200GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1130000;BKE02;0;0;2;97DL35X15X200GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1131000;BKE02;0;0;2;97DL35X15X300GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1132000;BKE02;0;0;2;97DL35X15X400GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1133000;BKE02;0;0;2;97DL400X200CFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1134000;BKE02;0;0;2;97DL60X40X5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1135000;BKE02;0;0;2;97DL60X50X200GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1136000;BKE02;0;0;2;97DL60X54X7_5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1137000;BKE02;0;0;2;97DL72X50X18GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1138000;BKE02;0;0;2;97DL93X33X15;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1139000;BKE02;0;0;2;97DLS90X33X15DALL;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1140000;BKE02;0;0;2;97DML100X100X5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1141000;BKE02;0;0;2;97DML140X60X5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1142000;BKE02;0;0;2;97DOME1/8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1143000;BKE02;0;0;2;97DOMECOUVGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1144000;BKE02;0;0;2;97DP060050DNGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1145000;BKE02;0;0;2;97DP080060DNGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1146000;BKE02;0;0;2;97DP080080DNGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1147000;BKE02;0;0;2;97DP100080DNGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1148000;BKE02;0;0;2;97DP100100DNGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1149000;BKE02;0;0;2;97DP100X90X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1150000;BKE02;0;0;2;97DP109X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1151000;BKE02;0;0;2;97DP111X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1152000;BKE02;0;0;2;97DP111X33X15SGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1153000;BKE02;0;0;2;97DP113X33X15DNGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1154000;BKE02;0;0;2;97DP113X33X15GAM;;A;UN;15362,35823;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1155000;BKE02;0;0;2;97DP115X33X15GAM;;A;UN;5606;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1156000;BKE02;0;0;2;97DP115X33X15RGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1157000;BKE02;0;0;2;97DP120050050GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1158000;BKE02;0;0;2;97DP120X50X50GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1159000;BKE02;0;0;2;97DP131X33SPFOGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1160000;BKE02;0;0;2;97DP132X33X17GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1161000;BKE02;0;0;2;97DP134X33X18GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1162000;BKE02;0;0;2;97DP74X30X20SPEGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1163000;BKE02;0;0;2;97DP76X70X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1164000;BKE02;0;0;2;97DP80X40MOVISGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1165000;BKE02;0;0;2;97DP88X70X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1166000;BKE02;0;0;2;97DPA100100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1167000;BKE02;0;0;2;97DPA115X33X20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1168000;BKE02;0;0;2;97DPA75X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1169000;BKE02;0;0;2;97DPA90X33X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1170000;BKE02;0;0;2;97DPB297X99_X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1171000;BKE02;0;0;2;97DR125X30X18GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1172000;BKE02;0;0;2;97DRPB297X50X15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1173000;BKE02;0;0;2;97EA100X100X325GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1174000;BKE02;0;0;2;97ECAILLESICMAGAM;;A;M2;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1175000;BKE02;0;0;2;97ECAILLETYPE_EGAM;;A;M2;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1176000;BKE02;0;0;2;97EMB150150035GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1177000;BKE02;0;0;2;97FNDTV0600A090GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1178000;BKE02;0;0;2;97FNDTV0800A090GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1179000;BKE02;0;0;2;97FOSS300X100BAGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1180000;BKE02;0;0;2;97FOSS500X300BAGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1181000;BKE02;0;0;2;97FOSS700X500BAGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1182000;BKE02;0;0;2;97FOSS85X50X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1183000;BKE02;0;0;2;97GRADINPO10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1184000;BKE02;0;0;2;97GRADINPO11GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1185000;BKE02;0;0;2;97GRADINPO12GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1186000;BKE02;0;0;2;97GRADINPO13GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1187000;BKE02;0;0;2;97GRADINPO14GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1188000;BKE02;0;0;2;97GRADINPO15GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1189000;BKE02;0;0;2;97GRADINPO18GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1190000;BKE02;0;0;2;97GRADINPO19GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1191000;BKE02;0;0;2;97GRADINPO20GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1192000;BKE02;0;0;2;97GRADINPO21GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1193000;BKE02;0;0;2;97GRADINPO22GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1194000;BKE02;0;0;2;97GRADINPO23GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1195000;BKE02;0;0;2;97GRADINPO24GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1196000;BKE02;0;0;2;97GRADINPO25GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1197000;BKE02;0;0;2;97GRADINPO26GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1198000;BKE02;0;0;2;97GRADINPO27GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1199000;BKE02;0;0;2;97GRADINPO28GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1200000;BKE02;0;0;2;97GRADINPO29GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1201000;BKE02;0;0;2;97GRADINPO2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1202000;BKE02;0;0;2;97GRADINPO30GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1203000;BKE02;0;0;2;97GRADINPO31GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1204000;BKE02;0;0;2;97GRADINPO32GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1205000;BKE02;0;0;2;97GRADINPO33GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1206000;BKE02;0;0;2;97GRADINPO34GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1207000;BKE02;0;0;2;97GRADINPO35GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1208000;BKE02;0;0;2;97GRADINPO36GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1209000;BKE02;0;0;2;97GRADINPO3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1210000;BKE02;0;0;2;97GRADINPO4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1211000;BKE02;0;0;2;97GRADINPO5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1212000;BKE02;0;0;2;97GRADINPO6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1213000;BKE02;0;0;2;97GRADINPO7GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1214000;BKE02;0;0;2;97GRADINPO8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1215000;BKE02;0;0;2;97GRADINPO9GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1216000;BKE02;0;0;2;97HT10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1217000;BKE02;0;0;2;97LE420X170X28BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1218000;BKE02;0;0;2;97LEB120X120X69GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1219000;BKE02;0;0;2;97LES420X170X28GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1220000;BKE02;0;0;2;97LES430X80X35_5AGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1221000;BKE02;0;0;2;97LES430X80X35_5BGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1222000;BKE02;0;0;2;97LES440X180X29;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1223000;BKE02;0;0;2;97LES440X180X29GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1224000;BKE02;0;0;2;97LES500X215X34GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1225000;BKE02;0;0;2;97LEST;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1226000;BKE02;0;0;2;97LEST/SC;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1227000;BKE02;0;0;2;97LG20X50X475;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1228000;BKE02;0;0;2;97LONG20X140X50;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1229000;BKE02;0;0;2;97LTRSF357GAM;;A;UN;222236;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1230000;BKE02;0;0;2;97M100X300DISANGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1231000;BKE02;0;0;2;97M100X300DISCHFGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1232000;BKE02;0;0;2;97M100X300DISGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1233000;BKE02;0;0;2;97M100X300SYMGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1234000;BKE02;0;0;2;97M105X150X300BQGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1235000;BKE02;0;0;2;97M134X102X92_7GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1236000;BKE02;0;0;2;97M150X150X240LGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1237000;BKE02;0;0;2;97M75X180X100GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1238000;BKE02;0;0;2;97MADB500X50X40GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1239000;BKE02;0;0;2;97MASSIF40X40X90GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1240000;BKE02;0;0;2;97MB215X300X325GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1241000;BKE02;0;0;2;97ME15X15X10GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1242000;BKE02;0;0;2;97MONO9-3500GAM;;A;UN;13121,5;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1243000;BKE02;0;0;2;97MUR18X225X08;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1244000;BKE02;0;0;2;97MUR1GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1245000;BKE02;0;0;2;97MUR2GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1246000;BKE02;0;0;2;97MUR34X225X08;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1247000;BKE02;0;0;2;97MUR3GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1248000;BKE02;0;0;2;97MUR4GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1249000;BKE02;0;0;2;97MUR5GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1250000;BKE02;0;0;2;97MUR6GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1251000;BKE02;0;0;2;97MUR7GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1252000;BKE02;0;0;2;97MUR8GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1253000;BKE02;0;0;2;97MUR9GAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1254000;BKE02;0;0;2;97MUR_EN_AILGAM;;A;UN;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1255000;BKE02;0;0;2;97NV330R2GAM;;A;ML;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1256000;BKE02;0;0;2;97NV400GAM;;A;ML;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1257000;BKE02;0;0;2;97NV400R;;A;ML;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1258000;BKE02;0;0;2;97NV400R2GAM;;A;ML;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1259000;BKE02;0;0;2;97NV400RGAM;;A;ML;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1260000;BKE02;0;0;2;97NV525RAGAM;;A;ML;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1261000;BKE02;0;0;2;97NV525RBGAM;;A;ML;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1262000;BKE02;0;0;2;97NV525RCGAM;;A;ML;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1263000;BKE02;0;0;2;97NVEPCE1GAM;;A;ML;0;BKE2;
S;BKE022508SES00000004;BKE022508INV00000008;1264000;BKE02;0;0;2;97NVEPCE2GAM;;A;ML;0;BKE2;
